19:47:59	T917K101BB02	2V500DJ7QZ00S	%	C0	$	C0	2.64	678,1849	2	A0	1.9	8,19	0	A0	250.5	665,1	A0	268.9	918,1	A0	62.1	1,675	A0	211.1	1,1655	#
19:48:02	T917K101BB02	2V500DJ7QZ00S	%	C0	$	C0	3.22	1019,1855	36	C0	2.75	775,706	10	C0	399.2	737,1	C0	360.3	779,1	A0	69	1,370	A0	122	1,580	#
19:49:47	T917G082AA06	2V500DJ7QZ00S	%	E0	$	E0	3.6	14,71	1	A0	2.1	384,1089	0	A0	282.2	562,1	C0	321.7	916,1	A0	132.5	1,1536	A0	218.7	1,1652	#
19:49:50	T917G082AA06	2V500DJ7QZ00S	%	E0	$	C0	2.91	988,1863	21	C0	2.88	790,626	24	C0	425.8	743,1	E0	440.3	795,1	A0	42	1,992	A0	116	1,1622	#
19:51:39	T917K121AL02	2V500DJ7QZ00S	%	C0	$	C0	3.29	325,1819	32	A0	2.1	415,1223	0	C0	342	649,1	C0	365.2	916,1	A0	137.4	1,969	A0	188.2	1,1663	#
19:51:41	T917K121AL02	2V500DJ7QZ00S	%	E0	$	E0	3.6	1019,1855	2	C0	2.64	822,1473	2	A0	209.3	298,1	A0	287.9	671,1	A0	108.8	1,351	A0	119.5	1,1275	#
19:53:36	T917G140AK05	2V500DJ7QZ00S	%	C0	$	C0	3.43	13,75	20	A0	2.2	802,932	0	A0	279.8	646,1	A0	239.9	918,1	A0	83.2	1,973	A0	217.5	1,1640	#
19:53:39	T917G140AK05	2V500DJ7QZ00S	%	E0	$	E0	3.58	739,1855	1	A0	2	159,1096	0	A0	211.6	747,1	A0	254.1	163,1	A0	48.7	1,992	A0	179.5	1,1644	#
20:01:45	T917F074AM05	2V500DJ7QZ00S	%	C0	$	C0	3.5	14,67	40	A0	2	133,34	0	C0	397	360,1	A0	282.2	606,1	A0	75.6	1,634	A0	293.4	1,1663	#
20:01:48	T917F074AM05	2V500DJ7QZ00S	%	C0	$	C0	3.21	739,1863	72	A0	2.1	56,38	0	C0	301.3	748,1	A0	291	383,1	A0	51.4	1,351	A0	261.1	1,1660	#
20:03:33	T917G040AR07	2V500DJ7QZ00S	%	C0	$	C0	3.37	14,71	25	A0	1.8	800,1364	0	C0	314.5	352,1	C0	312.9	606,1	A0	62.8	1,637	A0	237	1,1648	#
20:03:36	T917G040AR07	2V500DJ7QZ00S	%	C0	$	C0	3.29	822,1862	35	A0	1.7	839,1686	0	A0	284	747,1	A0	197.4	687,1	A0	85.1	1,433	A0	298.4	1,1636	#
20:05:42	T917K053BB02	2V500DJ7QZ00S	%	C0	$	C0	2.87	148,1857	12	A0	1.7	318,1171	0	C0	366.7	652,1	C0	327.8	601,1	A0	126.3	1,630	A0	281.2	1,1666	#
20:05:45	T917K053BB02	2V500DJ7QZ00S	%	K0	$	C0	3.03	173,38	15	C0	3.52	175,34	48	K0	685.3	176,1	K0	749.6	173,1	A0	66.6	1,393	A0	241.8	1,1657	#
20:10:20	T917G018AS08	2V500DJ7QZ00S	%	E0	$	C0	2.95	148,1857	25	A0	2.3	172,26	0	E0	589.4	159,1	E0	456.2	166,1	A0	83.5	1,582	A0	292.5	1,1652	#
20:10:23	T917G018AS08	2V500DJ7QZ00S	%	E0	$	E0	3.84	735,1862	10	A0	1.6	87,1249	0	A0	249.4	737,1	A0	243.2	698,1	A0	81.3	1,1253	A0	267.6	1,1640	#
20:16:34	T917D045AU02	2V500DJ7QZ00S	%	E0	$	E0	3.69	14,60	2	A0	2.1	738,1812	0	C0	313.5	869,1	A0	214.8	916,1	A0	114.2	1,649	A0	258.2	1,1663	#
20:16:37	T917D045AU02	2V500DJ7QZ00S	%	C0	$	C0	3.39	827,1859	30	A0	2.1	839,1683	0	A0	205.6	513,1	C0	345.1	170,1	A0	119.7	1,649	A0	262.7	1,1660	#
20:19:12	T917G031AR08	2V500DJ7QZ00S	%	C0	$	C0	2.96	55,1853	6	A0	2.2	301,26	0	C0	324.3	176,1	A0	273	917,1	A0	179.3	1,626	A0	210.4	1,1633	#
20:19:15	T917G031AR08	2V500DJ7QZ00S	%	E0	$	C0	3.19	799,1429	25	A0	2.3	899,1464	0	A0	217.6	296,1	E0	450.8	894,1	A0	167.3	1,1437	A0	286.4	1,1652	#
20:24:42	T9178024AD07	2V500DJ7QZ00S	%	C0	$	C0	2.68	14,71	6	C0	3.11	275,30	20	C0	349	874,1	A0	293.5	914,1	A0	127.6	1,1506	A0	229.2	1,1666	#
20:24:45	T9178024AD07	2V500DJ7QZ00S	%	C0	$	C0	2.77	1024,1859	12	A0	2.3	865,1544	0	C0	304.5	293,1	C0	319.7	881,1	A0	115.3	1,701	A0	447.9	1,1652	#
20:26:49	T917G142BB03	2V500DJ7QZ00S	%	C0	$	C0	2.92	361,1864	25	C0	3.28	276,30	20	C0	327.5	653,1	C0	304.3	914,1	A0	165	1,403	A0	356.7	1,1666	#
20:26:52	T917G142BB03	2V500DJ7QZ00S	%	E0	$	C0	3.08	1020,1855	25	A0	2.1	798,1031	0	A0	257.9	828,1	E0	452.6	878,1	A0	118.5	1,1324	A0	316.1	1,1622	#
20:28:39	T917L052AU01	2V500DJ7QZ00S	%	C0	$	C0	3.18	13,67	18	C0	2.54	385,101	1	C0	369.6	654,1	C0	319.5	912,1	A0	157.2	1,436	A0	224.2	1,1652	#
20:28:41	T917L052AU01	2V500DJ7QZ00S	%	E0	$	E0	3.59	1024,1859	1	A0	2	171,816	0	A0	254.8	489,1	A0	220.5	171,1	A0	60.9	1,992	A0	317.9	1,1655	#
20:31:10	T917G148BD07	2V500DJ7QZ00S	%	E0	$	E0	3.58	14,71	1	A0	2.3	164,34	0	C0	301.6	177,1	A0	259.6	484,1	A0	70.4	1,626	A0	179.3	1,1652	#
20:31:12	T917G148BD07	2V500DJ7QZ00S	%	C0	$	C0	3.51	737,1862	91	A0	1.7	1035,253	0	C0	379.8	742,1	A0	224.3	875,1	A0	98.3	1,406	A0	296.6	1,1621	#
20:33:12	T917G117AH02	2V500DJ7QZ00S	%	C0	$	C0	2.75	55,1857	6	A0	1.7	916,1250	0	C0	308.1	558,1	C0	305.4	604,1	A0	95.7	1,1523	A0	338.1	1,1666	#
20:33:14	T917G117AH02	2V500DJ7QZ00S	%	E0	$	E0	3.79	1022,1855	4	A0	1.8	167,966	0	A0	234.3	295,1	A0	227.6	175,1	A0	93.2	1,364	A0	320.4	1,1648	#
20:35:02	T917G025AC04	2V500DJ7QZ00S	%	C0	$	C0	2.93	14,71	12	A0	1.7	996,913	0	A0	275.2	646,1	C0	338.1	914,1	A0	79.1	1,992	A0	320.7	1,1655	#
20:35:04	T917G025AC04	2V500DJ7QZ00S	%	C0	$	C0	3.36	734,1817	20	A0	1.9	50,1515	0	A0	257.4	295,1	A0	212	684,1	A0	55.2	1,1237	A0	256.3	1,1626	#
20:36:49	T917G025AC03	2V500DJ7QZ00S	%	C0	$	C0	2.77	14,78	24	A0	2	47,1886	0	A0	268.9	641,1	A0	249.3	916,1	A0	70.1	1,1320	A0	286.5	1,1666	#
20:36:52	T917G025AC03	2V500DJ7QZ00S	%	C0	$	C0	3.33	767,1863	20	A0	1.7	83,336	0	A0	206.2	745,1	A0	186	171,1	A0	63.1	1,1237	A0	263.9	1,1622	#
20:38:38	T917K111AL01	2V500DJ7QZ00S	%	C0	$	C0	2.91	836,1860	8	A0	1.9	747,216	0	C0	380.5	648,1	A0	276.3	746,1	A0	114.1	1,686	A0	289.2	1,1666	#
20:38:41	T917K111AL01	2V500DJ7QZ00S	%	E0	$	E0	4.2	823,1859	12	A0	2.1	163,107	0	C0	330.6	481,1	A0	252.9	881,1	A0	58.2	1,448	A0	256.3	1,1621	#
